brand_slug,brand_id,phone_id,phone_name,phone_url,image_url,listing_page_url,scraped_at_utc,announced_year,status,os,chipset,cpu,gpu,display_size_in,display_resolution,display_refresh_hz,battery_mah,charging_w,ram_options_gb,storage_options_gb,main_camera_mp,selfie_camera_mp,has_5g,has_nfc,has_esim,has_sd_slot,price_text,price_currency,price_usd
samsung,9,14009,Samsung Galaxy F36,https://m.gsmarena.com/samsung_galaxy_f36_5g-14009.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f36.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 29","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,6.7,1080x2340,120,5000,25,6|8,6|8|128|256,50,13,1,1,0,1,"₹ 17,807",INR,213.68
samsung,9,13855,Samsung Galaxy F56,https://m.gsmarena.com/samsung_galaxy_f56_5g-13855.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f56-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 14","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1480 (4 nm),Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Xclipse 530,6.74,1080x2340,120,5000,45,8,8|128|256,50,12,1,0,0,0,"₹ 22,500",INR,270
samsung,9,14459,Samsung Galaxy F70e,https://m.gsmarena.com/samsung_galaxy_f70e_5g-14459.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f70e.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, February 17","Android 16, up to 6 major Android upgrades, One UI 8",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,120,6000,25,4|6,4|6|128,50,8,1,0,0,1,"₹ 13,275",INR,159.3
samsung,9,13681,Samsung Galaxy M06,https://m.gsmarena.com/samsung_galaxy_m06-13681.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m06-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March 07","Android 15, up to 4 major Android upgrades, One UI Core 7.0",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.74,720x1600,90,5000,25,4|6,4|6|64|128,50,8,1,0,0,1,"₹ 11,499",INR,137.99
samsung,9,14100,Samsung Galaxy M07,https://m.gsmarena.com/samsung_galaxy_m07-14100.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m07.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 01","Android 15, up to 6 major Android upgrades, One UI 7",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,90,5000,25,4,4|64,50,8,0,0,0,1,"£ 99.99 / ₹ 9,499",GBP,126.99
samsung,9,13680,Samsung Galaxy M16,https://m.gsmarena.com/samsung_galaxy_m16-13680.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m16-5g-.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March 05","Android 15, up to 6 major Android upgrades, One UI 7",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128|256,50,13,1,1,0,1,"₹ 15,999",INR,191.99
samsung,9,14221,Samsung Galaxy M17,https://m.gsmarena.com/samsung_galaxy_m17_5g-14221.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a17.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 13","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1330 (5 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MP2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128,50,13,1,1,0,1,About 120 EUR,EUR,129.6
samsung,9,14534,Samsung Galaxy M17e,https://m.gsmarena.com/samsung_galaxy_m17e_5g-14534.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m17e.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 17","Android 16, up to 6 major Android upgrades, One UI 8",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,120,6000,25,4|6,4|6|128,50,8,1,0,0,1,"₹ 12,499",INR,149.99
samsung,9,13967,Samsung Galaxy M36,https://m.gsmarena.com/samsung_galaxy_m36_5g-13967.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m36.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 12","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,6.7,1080x2340,120,5000,25,6|8,6|8|128|256,50,13,1,1,0,1,"₹ 18,999",INR,227.99
samsung,9,13801,Samsung Galaxy M56,https://m.gsmarena.com/samsung_galaxy_m56_5g-13801.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m56-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 17","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1480 (4 nm),Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Xclipse 530,6.74,1080x2340,120,5000,45,8,8|128|256,50,12,1,0,0,0,"₹ 21,999",INR,263.99
samsung,9,13610,Samsung Galaxy S25,https://m.gsmarena.com/samsung_galaxy_s25-13610.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s25-sm-s931.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, February 03","Android 15, up to 7 major Android upgrades, One UI 8",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),6.2,1080x2340,120,4000,25,12,12|128|256|512,50,12,1,1,1,0,"$ 348.85 / € 588.99 / £ 429.85 / ₹ 80,999",EUR,376.76
samsung,9,13506,Samsung Galaxy S25 Edge,https://m.gsmarena.com/samsung_galaxy_s25_edge-13506.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s25-edge.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 29","Android 15, up to 7 major Android upgrades, One UI 7",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),6.7,1440x3120,120,3900,25,12,12|256|512,200,12,1,1,1,0,$ 424.95 / € 648.00 / £ 539.02,EUR,458.95
samsung,9,14042,Samsung Galaxy S25 FE,https://m.gsmarena.com/samsung_galaxy_s25_fe_5g-14042.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s25-fe.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 04","Android 16, up to 7 major Android upgrades, One UI 8",Exynos 2400 (4 nm),10-core (1x3.2GHz Cortex-X4 & 2x2.9GHz Cortex-A720 & 3x2.6GHz Cortex-A720 & 4x1.95GHz Cortex-A520),Xclipse 940,6.7,1080x2340,120,4900,45,8,8|128|256|512,50,12,1,1,1,0,"$ 288.98 / € 479.98 / £ 429.85 / ₹ 48,920",EUR,312.1
samsung,9,13322,Samsung Galaxy S25 Ultra,https://m.gsmarena.com/samsung_galaxy_s25_ultra-13322.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s25-ultra-sm-s938.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, February 03","Android 15, up to 7 major Android upgrades, One UI 8",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),6.9,1440x3120,120,5000,45,12|16,12|16|256|512|1024,200,12,1,1,1,0,"$ 679.95 / € 849.00 / £ 670.00 / ₹ 103,000",EUR,734.35
samsung,9,13609,Samsung Galaxy S25+,https://m.gsmarena.com/samsung_galaxy_s25+-13609.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s25-plus-sm-s936.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, February 03","Android 15, up to 7 major Android upgrades, One UI 8",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),6.7,1440x3120,120,4900,45,12,12|256|512,50,12,1,1,1,0,$ 449.90 / € 758.00 / £ 615.00,EUR,485.89
samsung,9,14456,Samsung Galaxy S26,https://m.gsmarena.com/samsung_galaxy_s26_5g-14456.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s26.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 06","Android 16, up to 7 major Android upgrades, One UI 8.5",Qualcomm SM8850-1-AD Snapdragon 8 Elite Gen 5 (3 nm) - US/CN | Exynos 2600 (2 nm) - ROW,Octa-core (2x4.74 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M) - US/CN | 10-core (1x3.80GHz C1-Ultra & 3x3.25GHz C1-Pro & 6x2.75GHz C1-Pro) - ROW,Adreno 840 (1.3GHz) - US/CN | Xclipse 960 - ROW,6.3,1080x2340,120,4300,25,12,12|128|256|512,50,12,1,1,1,0,"$ 740.00 / € 699.00 / £ 690.00 / ₹ 74,199",EUR,799.2
samsung,9,14457,Samsung Galaxy S26+,https://m.gsmarena.com/samsung_galaxy_s26+_5g-14457.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s26-plus.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 06","Android 16, up to 7 major Android upgrades, One UI 8.5",Qualcomm SM8850-1-AD Snapdragon 8 Elite Gen 5 (3 nm) - US/CN | Exynos 2600 (2 nm) - ROW,Octa-core (2x4.74 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M) - US/CN | 10-core (1x3.80GHz C1-Ultra & 3x3.25GHz C1-Pro & 6x2.75GHz C1-Pro) - ROW,Adreno 840 (1.3GHz) - US/CN | Xclipse 960 - ROW,6.7,1440x3120,120,4900,45,12,12|256|512,50,12,1,1,1,0,"$ 1,015.00 / € 929.00 / £ 1,097.99 / ₹ 119,999",EUR,1096.2
samsung,9,13780,Samsung Galaxy XCover7 Pro,https://m.gsmarena.com/samsung_galaxy_xcover7_pro-13780.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover7-pro-1.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 07","Android 15, upgradable to Android 16, One UI 8",Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm),Octa-core (1x2.5 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520),Adreno 810,6.6,1080x2408,120,4350,15,6|8,6|8|128|256,50,13,1,1,1,1,$ 384.99 / € 454.99 / £ 424.95,EUR,415.79
samsung,9,13712,Samsung Galaxy Z Flip7,https://m.gsmarena.com/samsung_galaxy_z_flip7-13712.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-flip7.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 25","Android 16, up to 7 major Android upgrades, One UI 8",Exynos 2500 (3 nm),10-core (1x3.3GHz Cortex-X5 & 2x2.74GHz Cortex-A725 & 5x2.36GHz Cortex-A725 & 2x1.8GHz Cortex-A520),Xclipse 950,6.9,1080x2520,120,4300,25,12,12|256|512,50,10,1,1,1,0,"$ 599.99 / € 899.00 / £ 1,035.99 / ₹ 109,998",EUR,647.99
samsung,9,13844,Samsung Galaxy Z Flip7 FE,https://m.gsmarena.com/samsung_galaxy_z_flip7_fe_5g-13844.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-flip7-fe-.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 25","Android 16, up to 7 major Android upgrades, One UI 8",Exynos 2400 (4 nm),10-core (1x3.2GHz Cortex-X4 & 2x2.9GHz Cortex-A720 & 3x2.6GHz Cortex-A720 & 4x1.95GHz Cortex-A520),Xclipse 940,6.7,1080x2640,120,4000,25,8,8|128|256,50,10,1,1,1,0,"$ 589.90 / € 505.99 / £ 549.00 / ₹ 95,998",EUR,637.09
samsung,9,13452,Samsung Galaxy Z Fold Special,https://m.gsmarena.com/samsung_galaxy_z_fold_special-13452.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-fold-special-edition.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, October 24","Android 14, up to 7 major Android upgrades, One UI 6.1.1",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),8,1968x2184,120,4400,25,16,16|512,200,4,1,1,1,0,About 1870 EUR,EUR,2019.6
samsung,9,13826,Samsung Galaxy Z Fold7,https://m.gsmarena.com/samsung_galaxy_z_fold7-13826.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-fold7.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 25","Android 16, up to 7 major Android upgrades, One UI 8",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),8,1968x2184,120,4400,25,12|16,12|16|256|512|1024,200,10,1,1,1,0,"$ 1,599.99 / € 1,312.79 / £ 1,399.00 / ₹ 174,998",EUR,1727.99
samsung,9,14292,Samsung Galaxy Z TriFold,https://m.gsmarena.com/samsung_galaxy_z_trifold_5g-14292.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-trifold-.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,Discontinued,"Android 16, One UI 8",Qualcomm SM8750-AC Snapdragon 8 Elite (3 nm),Octa-core (2x4.47 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830 (1200 MHz),10,1584x2160,120,5600,45,16,16|512|1024,200,10,1,1,1,0,"$ 2,899.00",USD,2899
xiaomi,80,14177,Xiaomi 15T,https://m.gsmarena.com/xiaomi_15t_5g-14177.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-15t.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 24","Android 15, upgradable to Android 16, HyperOS 3",Mediatek Dimensity 8400 Ultra (4 nm),Octa-core (1x3.25 GHz Cortex-A725 & 3x3.0 GHz Cortex-A725 & 4x2.1 GHz Cortex-A725),Mali-G720 MC7,6.83,1280x2772,120,5500,67,12,12|256|512,50,32,1,1,1,0,$ 546.76 / € 389.99 / £ 399.03,EUR,590.5
xiaomi,80,14178,Xiaomi 15T Pro,https://m.gsmarena.com/xiaomi_15t_pro_5g-14178.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-15t-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 24","Android 15, upgradable to Android 16, HyperOS 3",Mediatek Dimensity 9400+ (3 nm),Octa-core (1x3.63 GHz Cortex-X925 & 3x3.3 GHz Cortex-X4 & 4x2.4 GHz Cortex-A720),Immortalis-G925,6.83,1280x2772,144,5500,90,12,12|256|512|1024,50,32,1,1,1,0,$ 405.20 / € 579.99 / £ 525.62,EUR,437.62
xiaomi,80,14134,Xiaomi 17,https://m.gsmarena.com/xiaomi_17_5g-14134.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-17.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 27","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.3,1220x2656,160,6330,100,12|16,12|16|256|512|1024,50,50,1,1,1,0,"$ 689.99 / € 899.99 / £ 899.00 / ₹ 89,999",EUR,745.19
xiaomi,80,14182,Xiaomi 17 Pro,https://m.gsmarena.com/xiaomi_17_pro_5g-14182.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-17-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 25","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.3,1220x2656,160,6300,100,12|16,12|16|256|512|1024,50,50,1,1,0,0,About 600 EUR,EUR,648
xiaomi,80,14181,Xiaomi 17 Pro Max,https://m.gsmarena.com/xiaomi_17_pro_max_5g-14181.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-17-pro-max.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 25","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.9,1200x2608,160,7500,100,12|16,12|16|512|1024,50,50,1,1,0,0,About 720 EUR,EUR,777.6
xiaomi,80,14380,Xiaomi 17 Ultra,https://m.gsmarena.com/xiaomi_17_ultra_5g-14380.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-17-ultra-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 10","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.9,1200x2608,120,6000,90,16,16|512|1024,50,50,1,1,1,0,"€ 1,404.90 / £ 1,299.00 / ₹ 139,999",EUR,1517.29
xiaomi,80,14516,Xiaomi 17 Ultra (China),https://m.gsmarena.com/xiaomi_17_ultra_5g_(china)-14516.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-17-ultra.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December 27","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.9,1200x2608,120,6800,90,12|16,12|16|512|1024,50,50,1,1,0,0,About 850 EUR,EUR,918.0
xiaomi,80,14626,Xiaomi Poco C81,https://m.gsmarena.com/xiaomi_poco_c81-14626.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-c81-.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 23","Android 16, up to 4 major Android upgrades, HyperOS 3",Unisoc T7250 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.9,720x1600,120,6300,15,4,4|64,13,8,0,0,0,1,About 100 EUR,EUR,108
xiaomi,80,14627,Xiaomi Poco C81x,https://m.gsmarena.com/xiaomi_poco_c81x-14627.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-c81x.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 23","Android 15, up to 2 major Android upgrades",Unisoc T7250 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.88,720x1640,120,5200,15,3,3|64,13,8,0,0,0,1,About 90 EUR,EUR,97.2
xiaomi,80,14337,Xiaomi Poco C85,https://m.gsmarena.com/xiaomi_poco_c85_5g-14337.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-c85-5g.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December 16","Android 15, up to 2 major Android upgrades, HyperOS 2",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6000,33,4|6|8,4|6|8|128|256,50,8,1,1,0,1,"₹ 12,899",INR,154.79
xiaomi,80,14535,Xiaomi Poco C85x,https://m.gsmarena.com/xiaomi_poco_c85x_5g-14535.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-c85x-.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 14","Android 16, HyperOS 3",Unisoc T8300 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6300,15,4,4|64|128,32,8,1,0,0,1,About 100 EUR,EUR,108
xiaomi,80,14303,Xiaomi Poco F8 Pro,https://m.gsmarena.com/xiaomi_poco_f8_pro_5g-14303.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-f8-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, November 26","Android 16, HyperOS 3",Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,6.59,1156x2510,560,6210,100,12,12|256|512,50,20,1,1,1,0,$ 575.34 / € 449.99 / £ 418.00,EUR,621.37
xiaomi,80,14301,Xiaomi Poco F8 Ultra,https://m.gsmarena.com/xiaomi_poco_f8_ultra_5g-14301.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-f8-ultra-.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, November 26","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.9,1200x2608,560,6500,100,12|16,12|16|256|512,50,32,1,1,1,0,$ 839.99 / € 629.99 / £ 579.00,EUR,907.19
xiaomi,80,14391,Xiaomi Poco M8,https://m.gsmarena.com/xiaomi_poco_m8_5g-14391.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-m8.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 08","Android 15, up to 4 major Android upgrades, HyperOS 2",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.77,1080x2392,120,5520,45,6|8,6|8|128|256|512,50,20,1,1,0,1,"$ 250.00 / € 204.90 / £ 189.00 / ₹ 21,499",EUR,270
xiaomi,80,14390,Xiaomi Poco M8 Pro,https://m.gsmarena.com/xiaomi_poco_m8_pro_5g-14390.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-m8-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 08","Android 15, up to 4 major Android upgrades, HyperOS 2",Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm),Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520),Adreno 810,6.83,1280x2772,120,6500,100,8|12,8|12|256|512,50,32,1,1,0,0,$ 342.50 / € 289.90 / £ 249.00,EUR,369.9
xiaomi,80,14615,Xiaomi Poco M8s,https://m.gsmarena.com/xiaomi_poco_m8s_5g-14615.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-m8s.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 21","Android 15, HyperOS 2",Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm),Octa-core (2x2.3 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Adreno,6.9,1080x2392,144,7000,33,6|8,6|8|128|256,50,8,1,1,0,1,About 160 EUR,EUR,172.8
xiaomi,80,14506,Xiaomi Poco X8 Pro,https://m.gsmarena.com/xiaomi_poco_x8_pro_5g-14506.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-x8-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 17","Android 16, HyperOS 3",Mediatek Dimensity 8500 Ultra (4 nm),Octa-core (1x3.4 GHz Cortex-A725 & 3x3.2 GHz Cortex-A725 & 4x2.2 GHz Cortex-A725),Mali-G720 MC8,6.59,1268x2756,120,6500,100,8|12,8|12|256|512,50,20,1,1,0,0,$ 385.00 / € 319.90 / £ 257.88,EUR,415.8
